index,node,prompt,class_name,is_leaf,classidx
969,n01795545,itap of a black grouse.,black grouse,1,80
970,n04532106,itap of a vestment.,vestment,1,887
971,n02667093,itap of a abaya robe.,abaya robe,1,399
972,n04428191,itap of a threshing machine.,threshing machine,1,856
973,n04065272,itap of a recreational vehicle or RV vehicle.,recreational vehicle or RV vehicle,1,757
974,n01616318,itap of a vulture.,vulture,1,23
975,n04590129,itap of a window shade.,window shade,1,905
976,n04136333,itap of a sarong skirt.,sarong skirt,1,775
977,n04482393,itap of a tricycle.,tricycle,1,870
978,n01817953,itap of a African grey parrot.,African grey parrot,1,87
979,n02924116,itap of a bus.,bus,0,99999
980,n02281787,itap of a gossamer-winged butterfly.,gossamer-winged butterfly,1,326
981,n03832673,itap of a notebook computer.,notebook computer,1,681
982,n03791053,itap of a motor scooter cycle.,motor scooter cycle,1,670
983,n02095314,itap of a Wire Fox Terrier.,Wire Fox Terrier,1,188
984,n03930630,itap of a pickup truck.,pickup truck,1,717
985,n02110806,itap of a Basenji.,Basenji,1,253
986,n03796401,itap of a moving van.,moving van,1,675
987,n02111626,itap of a Spitz Dog.,Spitz Dog,0,99999
988,n02112706,itap of a Brabancon Brussels griffon.,Brabancon Brussels griffon,1,262
989,n02093991,itap of a Irish Terrier.,Irish Terrier,1,184
990,n02481823,itap of a chimpanzee or chimp.,chimpanzee or chimp,1,367
991,n02110063,itap of a Alaskan Malamute.,Alaskan Malamute,1,249
992,n01855672,itap of a goose.,goose,1,99
993,n03777568,itap of a Ford Model T car.,Ford Model T car,1,661
994,n02104882,itap of a Belgian Sheepdog or Belgian shepherd.,Belgian Sheepdog or Belgian shepherd,0,99999
995,n01882714,itap of a koala bear.,koala bear,1,105
996,n02066245,itap of a grey whale or gray whale.,grey whale or gray whale,1,147
997,n02484975,itap of a guenon monkey.,guenon monkey,1,370
998,n02107142,itap of a Dobermann.,Dobermann,1,236
999,n02109047,itap of a Great Dane.,Great Dane,1,246
1000,n02088364,itap of a Beagle.,Beagle,1,162
1001,n02093754,itap of a Border Terrier.,Border Terrier,1,182
1002,n01682714,itap of a Carolina anole chameleon.,Carolina anole,1,40
1003,n02109525,itap of a Saint Bernard or St. Bernard.,Saint Bernard or St. Bernard,1,247
1004,n04467665,itap of a trailer truck.,trailer truck,1,867
1005,n02088238,itap of a Basset Hound.,Basset Hound,1,161
1006,n01846331,itap of a duck.,duck,0,99999
1007,n04146614,itap of a school bus.,school bus,1,779
1008,n02105505,itap of a Komondor.,Komondor,1,228
1009,n02088632,itap of a Bluetick Coonhound.,Bluetick Coonhound,1,164
1010,n02112826,itap of a Welsh Corgi.,Welsh Corgi,0,99999
1011,n02097658,itap of a Australian Silky Terrier.,Australian Silky Terrier,1,201
1012,n02096051,itap of a Airedale Terrier.,Airedale Terrier,1,191
1013,n03384352,itap of a forklift.,forklift,1,561
1014,n02091635,itap of a Otterhound.,Otterhound,1,175
1015,n02093647,itap of a Bedlington Terrier.,Bedlington Terrier,1,181
1016,n02095412,itap of a wire-haired Terrier.,wire-haired Terrier,0,99999
1017,n02172182,itap of a dung beetle.,dung beetle,1,305
1018,n02090622,itap of a borzoi Russian hunting Wolfhound.,borzoi Russian hunting Wolfhound,1,169
1019,n01665541,itap of a leatherback sea turtle.,leatherback sea turtle,1,34
1020,n02033041,itap of a dowitcher.,dowitcher,1,142
1021,n02100735,itap of a English Setter.,English Setter,1,212
1022,n02086240,itap of a Shih-Tzu.,Shih-Tzu,1,155
1023,n02107683,itap of a Bernese mountain Dog.,Bernese mountain Dog,1,239
1024,n02089973,itap of a English Foxhound.,English Foxhound,1,167
1025,n02115913,itap of a Dhole.,Dhole,1,274
1026,n02119789,itap of a Kit Fox.,Kit Fox,1,278
1027,n02113978,itap of a Mexican hairless Dog (xoloitzcuintli).,Mexican hairless Dog (xoloitzcuintli),1,268
1028,n02111277,itap of a Newfoundland Dog.,Newfoundland Dog,1,256
1029,n02835271,itap of a bicycle-built-for-two or tandem bicycle.,bicycle-built-for-two or tandem bicycle,1,444
1030,n02107574,itap of a Greater Swiss Mountain Dog.,Greater Swiss Mountain Dog,1,238
1031,n04252225,itap of a snowplow or snowplough.,snowplow or snowplough,1,803
1032,n02797295,itap of a wheelbarrow.,wheelbarrow,1,428
1033,n02108422,itap of a Bull Mastiff.,Bull Mastiff,1,243
1034,n02487347,itap of a macaque monkey.,macaque monkey,1,373
1035,n02174001,itap of a rhinoceros beetle.,rhinoceros beetle,1,306
1036,n03444034,itap of a go-kart.,go-kart,1,573
1037,n02100236,itap of a German short-haired Pointer.,German short-haired Pointer,1,210
1038,n02101556,itap of a Clumber Spaniel.,Clumber Spaniel,1,216
1039,n02120079,itap of a Arctic White Fox.,Arctic White Fox,1,279
1040,n02108089,itap of a Boxer Dog.,Boxer Dog,1,242
1041,n02096294,itap of a Australian Terrier.,Australian Terrier,1,193
1042,n02480855,itap of a gorilla.,gorilla,1,366
1043,n02091831,itap of a Saluki.,Saluki,1,176
1044,n02120505,itap of a Grey Fox or Gray Fox.,Grey Fox or Gray Fox,1,280
1045,n02486261,itap of a patas hussar monkey.,patas hussar monkey,1,371
1046,n02092002,itap of a Scottish Deerhound.,Scottish Deerhound,1,177
1047,n02492035,itap of a white-headed capuchin monkey.,white-headed capuchin monkey,1,378
1048,n02096756,itap of a Schnauzer.,Schnauzer,0,99999
1049,n02090721,itap of a Irish Wolfhound.,Irish Wolfhound,1,170
1050,n02489166,itap of a proboscis monkey.,proboscis monkey,1,376
1051,n02106550,itap of a Rottweiler.,Rottweiler,1,234
1052,n03769881,itap of a minibus.,minibus,1,654
1053,n02011460,itap of a bittern bird.,bittern bird,1,133
1054,n02486410,itap of a baboon.,baboon,1,372
1055,n02107908,itap of a Appenzeller Sennenhund or Appenzeller Mountain Dog.,Appenzeller Sennenhund or Appenzeller Mountain Dog,1,240
1056,n02106166,itap of a Border Collie.,Border Collie,1,232
1057,n02115641,itap of a Dingo.,Dingo,1,273
1058,n02093859,itap of a Kerry Blue Terrier.,Kerry Blue Terrier,1,183
1059,n02091134,itap of a Whippet Dog.,Whippet Dog,1,172
1060,n02109961,itap of a Eskimo Husky.,Eskimo husky,1,248
1061,n02099429,itap of a Curly-Coated Retriever.,Curly-Coated Retriever,1,206
1062,n02500267,itap of a indri or indris lemur (babakato).,indri or indris lemur (babakato),1,384
1063,n02488702,itap of a black-and-white colobus monkey.,black-and-white colobus monkey,1,375
1064,n07717410,itap of a acorn squash.,acorn squash,1,941
1065,n04461696,itap of a tow truck.,tow truck,1,864
1066,n02089867,itap of a Treeing Walker Coonhound.,Treeing Walker Coonhound,1,166
1067,n02106662,itap of a German Shepherd.,German Shepherd,1,235
1068,n02102973,itap of a Irish water Spaniel.,Irish water Spaniel,1,221
1069,n02113335,itap of a Poodle.,Poodle,0,99999
1070,n03670208,itap of a limousine or limo.,limousine or limo,1,627
1071,n03594945,itap of a jeep or landrover.,jeep or landrover,1,609
1072,n04285008,itap of a sports car.,sports car,1,817
1073,n02099849,itap of a Chesapeake Bay Retriever.,Chesapeake Bay Retriever,1,209
1074,n02002724,itap of a black stork.,black stork,1,128
1075,n02091244,itap of a Ibizan Houndor Ibizan Podenco.,Ibizan Houndor Ibizan Podenco,1,173
1076,n02494079,itap of a common squirrel monkey.,common squirrel monkey,1,382
1077,n01687978,itap of a agama lizard.,agama lizard,1,42
1078,n02056570,itap of a king penguin.,king penguin,1,145
1079,n02009229,itap of a little blue heron.,little blue heron,1,131
1080,n02026059,itap of a sandpiper wading bird.,sandpiper wading bird,0,99999
1081,n02108672,itap of a English Bulldog.,English Bulldog,0,99999
1082,n02087046,itap of a Toy Terrier.,Toy Terrier,1,158
1083,n03770679,itap of a minivan.,minivan,1,656
1084,n02101006,itap of a Gordon Setter.,Gordon Setter,1,214
1085,n02110627,itap of a Affenpinscher Monkey Dog.,Affenpinscher Monkey Dog,1,252
1086,n02098105,itap of a Soft-coated Wheaten Terrier.,Soft-coated Wheaten Terrier,1,202
1087,n02096437,itap of a Dandie Dinmont Terrier.,Dandie Dinmont Terrier,1,194
1088,n01753959,itap of a pit viper.,pit viper,0,99999
1089,n04310018,itap of a steam locomotive.,steam locomotive,1,820
1090,n03417042,itap of a garbage truck.,garbage truck,1,569
1091,n03393912,itap of a freight car  railroad.,freight car  railroad,1,565
1092,n02094433,itap of a Yorkshire Terrier.,Yorkshire Terrier,1,187
1093,n02105412,itap of a Kelpie.,Kelpie,1,227
1094,n03345487,itap of a fire engine.,fire engine,1,555
1095,n02097298,itap of a Scottish Terrier.,Scottish Terrier,1,199
1096,n02071294,itap of a killer whale or orca.,killer whale or orca,1,148
1097,n02480495,itap of a orangutan.,orangutan,1,365
1098,n03785016,itap of a moped  cycle.,moped  cycle,1,665
1099,n02108254,itap of a Mastiff.,Mastiff,0,99999
1100,n02100583,itap of a Hungarian Vizsla Pointer.,Hungarian Vizsla Pointer,1,211
1101,n02497673,itap of a Madagascar ring-tailed lemur.,Madagascar ring-tailed lemur,1,383
1102,n02096585,itap of a Boston Terrier.,Boston Terrier,1,195
1103,n02105855,itap of a Shetland Sheepdog.,Shetland Sheepdog,1,230
1104,n04465501,itap of a tractor.,tractor,1,866
1105,n03895866,itap of a passenger coach railroad.,passenger coach railroad,1,705
1106,n02098286,itap of a West Highland White Terrier.,West Highland White Terrier,1,203
1107,n02090379,itap of a Redbone Coonhound.,Redbone Coonhound,1,168
1108,n02804414,itap of a bassinet.,bassinet,1,431
1109,n04037443,itap of a race car or racing car.,race car or racing car,1,751
1110,n02086346,itap of a Toy Spaniel.,Toy Spaniel,0,99999
1111,n02085936,itap of a Maltese.,Maltese,1,153
1112,n02091467,itap of a Norwegian Elkhound.,Norwegian Elkhound,1,174
1113,n07717556,itap of a butternut squash.,butternut squash,1,942
1114,n02087394,itap of a Rhodesian Ridgeback.,Rhodesian Ridgeback,1,159
1115,n02094258,itap of a Norwich Terrier.,Norwich Terrier,1,186
1116,n02107312,itap of a Miniature Pinscher Dog.,Miniature Pinscher Dog,1,237
1117,n02051845,itap of a pelican.,pelican,1,144
1118,n03100240,itap of a convertible car.,convertible car,1,511
1119,n04204347,itap of a shopping cart.,shopping cart,1,791
1120,n02086079,itap of a Pekingese.,Pekingese,1,154
1121,n02119022,itap of a Red Fox.,Red Fox,1,277
1122,n02483708,itap of a siamang.,siamang,1,369
1123,n02085620,itap of a Chihuahua.,Chihuahua,1,151
1124,n02493509,itap of a titi monkey.,titi monkey,1,380
1125,n02488291,itap of a langur monkey.,langur monkey,1,374
1126,n02101861,itap of a springer Spaniel.,springer Spaniel,0,99999
1127,n02102318,itap of a Cocker Spaniel.,Cocker Spaniel,1,219
1128,n03314780,itap of a face powder.,face powder,1,551
1129,n03445924,itap of a golfcart or golf cart.,golfcart or golf cart,1,575
1130,n02110341,itap of a Dalmatian.,Dalmatian,1,251
1131,n02009912,itap of a American great white egret.,American great white egret,1,132
1132,n02112350,itap of a Keeshond Spitz.,Keeshond Spitz,1,261
1133,n03792782,itap of a all-terrain mountain bike.,all-terrain mountain bike,1,671
1134,n02110185,itap of a Siberian Husky.,Siberian Husky,1,250
1135,n02091032,itap of a Italian Greyhound.,Italian Greyhound,1,171
1136,n02099712,itap of a Labrador Retriever.,Labrador Retriever,1,208
1137,n02106030,itap of a Collie.,Collie,1,231
1138,n02025239,itap of a ruddy turnstone.,ruddy turnstone,1,139
1139,n02930766,itap of a cab or taxi car.,cab or taxi car,1,468
1140,n02002556,itap of a white stork.,white stork,1,127
1141,n02088466,itap of a Bloodhound.,Bloodhound,1,163
1142,n02483362,itap of a gibbon.,gibbon,1,368
1143,n03131574,itap of a crib or infant bed.,crib or infant bed,1,520
1144,n02085782,itap of a Japanese Chin Spaniel.,Japanese Chin Spaniel,1,152
1145,n02092339,itap of a Weimaraner Hound.,Weimaraner Hound,1,178
1146,n03125729,itap of a cradle.,cradle,1,516
1147,n02096177,itap of a Cairn Terrier.,Cairn Terrier,1,192
1148,n02098413,itap of a Lhasa Apso.,Lhasa Apso,1,204
1149,n01688243,itap of a frilled-necked lizard.,frilled-necked lizard,1,43
1150,n02099267,itap of a Flat-Coated Retriever.,Flat-Coated Retriever,1,205
1151,n02104029,itap of a Kuvasz.,Kuvasz,1,222
1152,n03676483,itap of a lipstick or lip rouge.,lipstick or lip rouge,1,629
1153,n02116738,itap of a African hunting Dog.,African hunting Dog,1,275
1154,n02105641,itap of a Old English Sheepdog or bobtail.,Old English Sheepdog or bobtail,1,229
1155,n02108000,itap of a EntleBucher Sennenhund or Entlebucher Mountain Dog.,EntleBucher Sennenhund or Entlebucher Mountain Dog,1,241
1156,n01664065,itap of a loggerhead sea turtle.,loggerhead sea turtle,1,33
1157,n03977966,itap of a police van.,police van,1,734
1158,n02101388,itap of a Brittany Spaniel.,Brittany Spaniel,1,215
1159,n02104365,itap of a Schipperke.,Schipperke,1,223
1160,n02492660,itap of a howler monkey.,howler monkey,1,379
1161,n02094114,itap of a Norfolk Terrier.,Norfolk Terrier,1,185
1162,n01677366,itap of a green iguana.,green iguana,1,39
1163,n03272562,itap of a electric locomotive.,electric locomotive,1,547
1164,n02102480,itap of a Sussex Spaniel.,Sussex Spaniel,1,220
1165,n02100877,itap of a Irish red Setter.,Irish red Setter,1,213
1166,n02111500,itap of a Great Pyrenees Dog.,Great Pyrenees Dog,1,257
1167,n02490219,itap of a marmoset monkey.,marmoset monkey,1,377
1168,n02105251,itap of a Briard or Berger de Brie French Dog.,Briard or Berger de Brie French Dog,1,226
1169,n02493793,itap of a Geoffroy's spider monkey.,Geoffroy's spider monkey,1,381
1170,n04487081,itap of a trolleybus.,trolleybus,1,874
1171,n02099601,itap of a Golden Retriever.,Golden Retriever,1,207
1172,n02093056,itap of a Bull Terrier.,Bull Terrier,0,99999
1173,n02097474,itap of a Tibetan Terrier.,Tibetan Terrier,1,200
1174,n02058221,itap of a albatross.,albatross,1,146
1175,n02110958,itap of a Pug.,Pug,1,254
1176,n02089078,itap of a Black-and-tan Coonhound.,Black-and-tan Coonhound,1,165
1177,n02106382,itap of a Bouvier des Flandres Dog.,Bouvier des Flandres Dog,1,233
1178,n02111129,itap of a Leonberger Dog.,Leonberger Dog,1,255
1179,n02088094,itap of a Afghan Setter.,Afghan Setter,1,160
1180,n02112018,itap of a Pomeranian.,Pomeranian,1,259
1181,n02113624,itap of a Toy Poodle.,Toy Poodle,1,265
1182,n02108551,itap of a Tibetan Mastiff.,Tibetan Mastiff,1,244
1183,n02113186,itap of a Cardigan Welsh Corgi.,Cardigan Welsh Corgi,1,264
1184,n02102177,itap of a Welsh springer Spaniel.,Welsh springer Spaniel,1,218
1185,n02097047,itap of a Miniature Schnauzer.,Miniature Schnauzer,1,196
1186,n02097130,itap of a Giant Schnauzer.,Giant Schnauzer,1,197
1187,n01755581,itap of a eastern diamondback rattlesnake.,eastern diamondback rattlesnake,1,67
1188,n02108915,itap of a French Bulldog.,French Bulldog,1,245
1189,n02113023,itap of a Pembroke Welsh Corgi.,Pembroke Welsh Corgi,1,263
1190,n02112137,itap of a Chow Chow.,Chow Chow,1,260
1191,n02105056,itap of a Groenendael Dog.,Groenendael Dog,1,224
1192,n01847000,itap of a drake duck.,drake duck,1,97
1193,n02028035,itap of a common redshank wading bird.,common redshank wading bird,1,141
1194,n02097209,itap of a Standard Schnauzer.,Standard Schnauzer,1,198
1195,n02095727,itap of a Welsh Terrier.,Welsh Terrier,0,99999
1196,n01855032,itap of a red-breasted merganser.,red-breasted merganser,1,98
1197,n01756291,itap of a sidewinder horned rattlesnake.,sidewinder horned rattlesnake,1,68
1198,n02095570,itap of a Lakeland Terrier.,Lakeland Terrier,1,189
1199,n02102040,itap of a English springer Spaniel.,English springer Spaniel,1,217
1200,n02093256,itap of a Staffordshire Bull Terrier.,Staffordshire Bull Terrier,1,179
1201,n02086646,itap of a King Charles Spaniel.,King Charles Spaniel,1,156
1202,n02027492,itap of a red-backed sandpiper dunlin.,red-backed sandpiper dunlin,1,140
1203,n02113712,itap of a Miniature Poodle.,Miniature Poodle,1,266
1204,n02111889,itap of a Samoyed Dog.,Samoyed Dog,1,258
1205,n02113799,itap of a Standard Poodle.,Standard Poodle,1,267
1206,n02093428,itap of a American Staffordshire Pit Bull Terrier.,American Staffordshire Pit Bull Terrier,1,180
1207,n02105162,itap of a Belgian Malinois Dog.,Belgian Malinois Dog,1,225
1208,n02086910,itap of a Papillon Continental Toy Spaniel.,Papillon Continental Toy Spaniel,1,157
1209,n02095889,itap of a Sealyham Terrier.,Sealyham Terrier,1,190
