index,node,prompt,class_name,is_leaf,classidx
1001,n03896103,a photo of a passenger ship.,passenger ship,0,99999
1002,n02110063,a photo of a Alaskan Malamute dog.,Alaskan Malamute dog,1,249
1003,n01685808,a photo of a desert grassland whiptail lizard..,desert grassland whiptail lizard.,1,41
1004,n02085782,a photo of a Japanese Chin spaniel.,Japanese Chin spaniel,1,152
1005,n02105641,a photo of a Old English sheepdog.,Old English sheepdog,1,229
1006,n03676483,a photo of a lipstick.,lipstick,1,629
1007,n01795545,a photo of a black grouse.,black grouse,1,80
1008,n02397096,a photo of a warthog.,warthog,1,343
1009,n02006656,a photo of a spoonbill.,spoonbill,1,129
1010,n02101388,a photo of a Brittany spaniel.,Brittany spaniel,1,215
1011,n02051845,a photo of a pelican.,pelican,1,144
1012,n02419796,a photo of a antelope.,antelope,0,99999
1013,n02110341,a photo of a dalmatian.,dalmatian,1,251
1014,n01770393,a photo of a scorpion.,scorpion,1,71
1015,n02093056,a photo of a bull Terrier.,bull Terrier,0,99999
1016,n02500267,a photo of a indri or indris lemur (babakato).,indri or indris lemur (babakato),1,384
1017,n02655020,a photo of a pufferfish.,pufferfish,1,397
1018,n01494475,a photo of a hammerhead shark.,hammerhead shark,1,4
1019,n02274259,a photo of a butterfly.,butterfly,0,99999
1020,n03930630,a photo of a pickup.,pickup,1,717
1021,n01985128,a photo of a crayfish.,crayfish,1,124
1022,n01877812,a photo of a wallaby.,wallaby,1,104
1023,n02058221,a photo of a albatross.,albatross,1,146
1024,n03376595,a photo of a folding chair.,folding chair,1,559
1025,n02102318,a photo of a English cocker spaniel.,English cocker spaniel,1,219
1026,n01855672,a photo of a goose.,goose,1,99
1027,n03388549,a photo of a four-poster.,four-poster,1,564
1028,n03670208,a photo of a limousine.,limousine,1,627
1029,n02219486,a photo of a ant.,ant,1,310
1030,n02965300,a photo of a cargo ship.,cargo ship,0,99999
1031,n03594945,a photo of a jeep.,jeep,1,609
1032,n02012849,a photo of a crane bird.,crane bird,1,134
1033,n07697100,a photo of a hamburger or beefburger.,hamburger or beefburger,0,99999
1034,n04467665,a photo of a trailer truck.,trailer truck,1,867
1035,n01694178,a photo of a African chameleon.,African chameleon,1,47
1036,n03417042,a photo of a garbage truck.,garbage truck,1,569
1037,n02107574,a photo of a Greater Swiss Mountain dog.,Greater Swiss Mountain dog,1,238
1038,n02190166,a photo of a fly.,fly,1,308
1039,n07892512,a photo of a red wine.,red wine,1,966
1040,n01796340,a photo of a ptarmigan.,ptarmigan,1,81
1041,n03769881,a photo of a minibus.,minibus,1,654
1042,n02124623,a photo of a wildcat.,wildcat,0,99999
1043,n04465501,a photo of a tractor.,tractor,1,866
1044,n02483362,a photo of a gibbon.,gibbon,1,368
1045,n02086346,a photo of a toy spaniel.,toy spaniel,0,99999
1046,n01498041,a photo of a stingray.,stingray,1,6
1047,n04592741,a photo of a airplane wing.,airplane wing,1,908
1048,n02102480,a photo of a Sussex spaniel.,Sussex spaniel,1,220
1049,n01770081,a photo of a harvestman spider.,harvestman spider,1,70
1050,n07932039,a photo of a eggnog.,eggnog,1,969
1051,n03444034,a photo of a go-kart.,go-kart,1,573
1052,n03384352,a photo of a forklift.,forklift,1,561
1053,n02108672,a photo of a English bulldog.,English bulldog,0,99999
1054,n04252225,a photo of a snowplow.,snowplow,1,803
1055,n02396427,a photo of a wild boar.,wild boar,1,342
1056,n02607072,a photo of a anemone (clown) fish.,anemone (clown) fish,1,393
1057,n02018207,a photo of a American coot.,American coot,1,137
1058,n03100346,a photo of a convertible.,convertible,0,99999
1059,n02480855,a photo of a gorilla.,gorilla,1,366
1060,n02091134,a photo of a whippet.,whippet,1,172
1061,n02085936,a photo of a Maltese dog.,Maltese dog,1,153
1062,n02917067,a photo of a bullet train.,bullet train,1,466
1063,n02116738,a photo of a African hunting dog.,African hunting dog,1,275
1064,n02229544,a photo of a cricket insect.,cricket insect,1,312
1065,n01687978,a photo of a agama.,agama,1,42
1066,n01772222,a photo of a spider.,spider,0,99999
1067,n07930864,a photo of a teacup.,teacup,1,968
1068,n02107683,a photo of a Bernese mountain dog.,Bernese mountain dog,1,239
1069,n02120505,a photo of a grey fox.,grey fox,1,280
1070,n02071294,a photo of a killer whale or orca.,killer whale or orca,1,148
1071,n03131574,a photo of a crib or baby cot.,crib or baby cot,1,520
1072,n03445924,a photo of a golfcart.,golfcart,1,575
1073,n04204347,a photo of a shopping cart.,shopping cart,1,791
1074,n02797295,a photo of a barrow.,barrow,1,428
1075,n01737021,a photo of a water snake.,water snake,1,58
1076,n04487081,a photo of a trolleybus.,trolleybus,1,874
1077,n02100583,a photo of a Hungarian vizsla pointer.,Hungarian vizsla pointer,1,211
1078,n01440764,a photo of a tench.,tench,1,0
1079,n02096756,a photo of a schnauzer.,schnauzer,0,99999
1080,n01728572,a photo of a worm snake.,worm snake,1,52
1081,n01665541,a photo of a leatherback sea turtle.,leatherback sea turtle,1,34
1082,n03314780,a photo of a face powder.,face powder,1,551
1083,n03947888,a photo of a pirate.,pirate,1,724
1084,n02119022,a photo of a red fox.,red fox,1,277
1085,n02640242,a photo of a sturgeon fish.,sturgeon fish,1,394
1086,n03272562,a photo of a electric locomotive.,electric locomotive,1,547
1087,n02492035,a photo of a white-headed capuchin monkey.,white-headed capuchin monkey,1,378
1088,n02085620,a photo of a Chihuahua.,Chihuahua,1,151
1089,n02106662,a photo of a German shepherd dog.,German shepherd dog,1,235
1090,n01982650,a photo of a lobster.,lobster,0,99999
1091,n07831146,a photo of a carbonara pasta dish.,carbonara pasta dish,1,959
1092,n02690373,a photo of a airliner.,airliner,1,404
1093,n02056570,a photo of a king penguin.,king penguin,1,145
1094,n03447447,a photo of a gondola.,gondola,1,576
1095,n01484850,a photo of a great white shark.,great white shark,1,2
1096,n02206856,a photo of a bee.,bee,1,309
1097,n04552696,a photo of a warship.,warship,0,99999
1098,n02606052,a photo of a rock beauty fish.,rock beauty fish,1,392
1099,n02077923,a photo of a sea lion.,sea lion,1,150
1100,n04099969,a photo of a rocking chair.,rocking chair,1,765
1101,n02481823,a photo of a chimpanzee or chimp.,chimpanzee or chimp,1,367
1102,n01990800,a photo of a isopod.,isopod,1,126
1103,n04146614,a photo of a school bus.,school bus,1,779
1104,n03814639,a photo of a neck brace.,neck brace,1,678
1105,n02356798,a photo of a eastern fox squirrel.,eastern fox squirrel,1,335
1106,n01496331,a photo of a electric ray.,electric ray,1,5
1107,n02104029,a photo of a Hungarian kuvasz dog.,Hungarian kuvasz dog,1,222
1108,n01986214,a photo of a hermit crab.,hermit crab,1,125
1109,n04479046,a photo of a trench coat.,trench coat,1,869
1110,n02111129,a photo of a Leonberger dog.,Leonberger dog,1,255
1111,n02791124,a photo of a barber chair.,barber chair,1,423
1112,n02268443,a photo of a dragonfly.,dragonfly,1,319
1113,n02108254,a photo of a Mastiff.,Mastiff,0,99999
1114,n02101861,a photo of a springer spaniel.,springer spaniel,0,99999
1115,n02488291,a photo of a langur.,langur,1,374
1116,n02088238,a photo of a Basset hound.,Basset hound,1,161
1117,n03777568,a photo of a Model T.,Model T,1,661
1118,n02090721,a photo of a Irish wolfhound.,Irish wolfhound,1,170
1119,n01729322,a photo of a eastern hog-nosed snake.,eastern hog-nosed snake,1,54
1120,n02104882,a photo of a Belgian sheepdog.,Belgian sheepdog,0,99999
1121,n02108089,a photo of a Boxer dog.,Boxer dog,1,242
1122,n02226429,a photo of a grasshopper.,grasshopper,1,311
1123,n02094258,a photo of a Norwich Terrier.,Norwich Terrier,1,186
1124,n01976957,a photo of a crab.,crab,0,99999
1125,n02407959,a photo of a Old World buffalo.,Old World buffalo,0,99999
1126,n02096437,a photo of a Dandie Dinmont Terrier.,Dandie Dinmont Terrier,1,194
1127,n03791053,a photo of a motor scooter.,motor scooter,1,670
1128,n01491361,a photo of a tiger shark.,tiger shark,1,3
1129,n02484975,a photo of a guenon monkey.,guenon monkey,1,370
1130,n04065272,a photo of a recreational vehicle.,recreational vehicle,1,757
1131,n02108000,a photo of a EntleBucher Sennenhund.,EntleBucher Sennenhund,1,241
1132,n02099267,a photo of a flat-coated retriever.,flat-coated retriever,1,205
1133,n03710637,a photo of a maillot.,maillot,1,638
1134,n02099712,a photo of a Labrador retriever.,Labrador retriever,1,208
1135,n02007558,a photo of a flamingo.,flamingo,1,130
1136,n01664065,a photo of a loggerhead sea turtle.,loggerhead sea turtle,1,33
1137,n02494079,a photo of a common squirrel monkey.,common squirrel monkey,1,382
1138,n02111500,a photo of a Great Pyrenees dog.,Great Pyrenees dog,1,257
1139,n12057211,a photo of a yellow lady's slipper.,yellow lady's slipper,1,986
1140,n02100877,a photo of a Irish red setter.,Irish red setter,1,213
1141,n02104365,a photo of a Schipperke dog.,Schipperke dog,1,223
1142,n02106030,a photo of a collie.,collie,1,231
1143,n03393912,a photo of a freight car.,freight car,1,565
1144,n03690938,a photo of a lotion.,lotion,1,631
1145,n03814906,a photo of a necklace.,necklace,1,679
1146,n02389026,a photo of a common sorrel horse.,common sorrel horse,1,339
1147,n02480495,a photo of a orangutan.,orangutan,1,365
1148,n02099849,a photo of a Chesapeake Bay retriever.,Chesapeake Bay retriever,1,209
1149,n02089973,a photo of a English foxhound.,English foxhound,1,167
1150,n03792782,a photo of a mountain bike.,mountain bike,1,671
1151,n04612504,a photo of a yawl.,yawl,1,914
1152,n02093647,a photo of a Bedlington Terrier.,Bedlington Terrier,1,181
1153,n02088466,a photo of a bloodhound.,bloodhound,1,163
1154,n03325584,a photo of a feather boa.,feather boa,1,552
1155,n04604644,a photo of a snake-rail fence or split-rail fence.,snake-rail fence or split-rail fence,1,912
1156,n03770679,a photo of a minivan.,minivan,1,656
1157,n02106550,a photo of a Rottweiler.,Rottweiler,1,234
1158,n02087046,a photo of a toy Terrier.,toy Terrier,1,158
1159,n01682714,a photo of a Carolina anole chameleon.,Carolina anole chameleon,1,40
1160,n02108422,a photo of a Bull Mastiff dog.,Bull Mastiff dog,1,243
1161,n07697537,a photo of a hotdog.,hotdog,1,934
1162,n01748264,a photo of a Indian cobra.,Indian cobra,1,63
1163,n02865351,a photo of a bolo tie.,bolo tie,1,451
1164,n02256656,a photo of a cicada.,cicada,1,316
1165,n02022684,a photo of a shorebird.,shorebird,0,99999
1166,n02395406,a photo of a pig (hog).,pig (hog),1,341
1167,n02095412,a photo of a wire-haired Terrier.,wire-haired Terrier,0,99999
1168,n01798484,a photo of a prairie grouse chicken.,prairie grouse chicken,1,83
1169,n02493793,a photo of a Geoffroy's spider monkey.,Geoffroy's spider monkey,1,381
1170,n01630670,a photo of a smooth newt.,smooth newt,1,26
1171,n01846331,a photo of a duck.,duck,0,99999
1172,n02536864,a photo of a coho silver salmon.,coho silver salmon,1,391
1173,n02106166,a photo of a Border collie dog.,Border collie dog,1,232
1174,n01695060,a photo of a Komodo dragon lizard.,Komodo dragon lizard,1,48
1175,n01743605,a photo of a python.,python,0,99999
1176,n02110806,a photo of a Basenji hunting dog.,Basenji hunting dog,1,253
1177,n02486410,a photo of a baboon.,baboon,1,372
1178,n04037443,a photo of a racer.,racer,1,751
1179,n01688243,a photo of a frilled-necked lizard.,frilled-necked lizard,1,43
1180,n02091032,a photo of a Italian greyhound.,Italian greyhound,1,171
1181,n02828884,a photo of a bench.,bench,0,99999
1182,n01734418,a photo of a king snake.,king snake,1,56
1183,n01697457,a photo of a African Nile crocodile.,African Nile crocodile,1,49
1184,n01443537,a photo of a goldfish.,goldfish,1,1
1185,n02089078,a photo of a black-and-tan coonhound.,black-and-tan coonhound,1,165
1186,n02112497,a photo of a Belgian Brussels griffon dog.,Belgian Brussels griffon dog,0,99999
1187,n02164464,a photo of a beetle.,beetle,0,99999
1188,n02489166,a photo of a proboscis monkey.,proboscis monkey,1,376
1189,n03100240,a photo of a convertible.,convertible,1,511
1190,n07613480,a photo of a trifle pudding.,trifle pudding,1,927
1191,n02112350,a photo of a Keeshond Spitz dog.,Keeshond Spitz dog,1,261
1192,n02951358,a photo of a canoe.,canoe,1,472
1193,n02930766,a photo of a cab.,cab,1,468
1194,n02526121,a photo of a eel.,eel,1,390
1195,n02111626,a photo of a Spitz dog.,Spitz dog,0,99999
1196,n02100735,a photo of a English setter.,English setter,1,212
1197,n02110958,a photo of a Pug dog.,Pug dog,1,254
1198,n01641577,a photo of a American bullfrog.,American bullfrog,1,30
1199,n02488702,a photo of a black-and-white colobus monkey.,black-and-white colobus monkey,1,375
1200,n02105412,a photo of a Australian Kelpie.,Australian Kelpie,1,227
1201,n02437312,a photo of a Arabian camel.,Arabian camel,1,354
1202,n02411705,a photo of a sheep.,sheep,0,99999
1203,n01675722,a photo of a banded gecko.,banded gecko,1,38
1204,n07584110,a photo of a consomme.,consomme,1,925
1205,n03662601,a photo of a lifeboat.,lifeboat,1,625
1206,n02231487,a photo of a walking stick insect.,walking stick insect,1,313
1207,n02013706,a photo of a limpkin.,limpkin,1,135
1208,n02090379,a photo of a redbone coonhound.,redbone coonhound,1,168
1209,n01729977,a photo of a smooth green grass snake.,smooth green grass snake,1,55
1210,n04273569,a photo of a speedboat.,speedboat,1,814
1211,n02110627,a photo of a Affenpinscher monkey dog.,Affenpinscher monkey dog,1,252
1212,n02089867,a photo of a Treeing Walker coonhound.,Treeing Walker coonhound,1,166
1213,n02094114,a photo of a Norfolk Terrier.,Norfolk Terrier,1,185
1214,n02066245,a photo of a grey whale.,grey whale,1,147
1215,n02096177,a photo of a cairn Terrier.,cairn Terrier,1,192
1216,n02486261,a photo of a patas hussar monkey.,patas hussar monkey,1,371
1217,n02092002,a photo of a Scottish deerhound.,Scottish deerhound,1,177
1218,n02105505,a photo of a Hunagrian Komondor sheepdog.,Hunagrian Komondor sheepdog,1,228
1219,n03796401,a photo of a moving van.,moving van,1,675
1220,n04147183,a photo of a schooner.,schooner,1,780
1221,n02883205,a photo of a bow tie.,bow tie,1,457
1222,n01631663,a photo of a eft.,eft,1,27
1223,n04357314,a photo of a sunscreen or sunblock.,sunscreen or sunblock,1,838
1224,n07693725,a photo of a bagel.,bagel,1,931
1225,n02109047,a photo of a Great Dane dog.,Great Dane dog,1,246
1226,n04461696,a photo of a tow truck.,tow truck,1,864
1227,n02101556,a photo of a Clumber spaniel.,Clumber spaniel,1,216
1228,n02098413,a photo of a Lhasa Apso.,Lhasa Apso,1,204
1229,n02095050,a photo of a fox Terrier.,fox Terrier,0,99999
1230,n02086240,a photo of a Shih-Tzu.,Shih-Tzu,1,155
1231,n02641379,a photo of a garfish.,garfish,1,395
1232,n04285008,a photo of a sports car.,sports car,1,817
1233,n02088632,a photo of a bluetick coonhound.,bluetick coonhound,1,164
1234,n02098105,a photo of a soft-coated wheaten Terrier.,soft-coated wheaten Terrier,1,202
1235,n02096051,a photo of a Airedale.,Airedale,1,191
1236,n02786058,a photo of a Band Aid.,Band Aid,1,419
1237,n02115641,a photo of a dingo dog.,dingo dog,1,273
1238,n02099601,a photo of a golden retriever.,golden retriever,1,207
1239,n02086079,a photo of a Pekingese dog.,Pekingese dog,1,154
1240,n04370456,a photo of a sweatshirt.,sweatshirt,1,841
1241,n04128499,a photo of a sailboat.,sailboat,0,99999
1242,n01739381,a photo of a vine snake.,vine snake,1,59
1243,n01698640,a photo of a American alligator.,American alligator,1,50
1244,n02105855,a photo of a Shetland sheepdog.,Shetland sheepdog,1,230
1245,n02099429,a photo of a curly-coated retriever.,curly-coated retriever,1,206
1246,n02268853,a photo of a damselfly.,damselfly,1,320
1247,n02098286,a photo of a West Highland white Terrier.,West Highland white Terrier,1,203
1248,n02416519,a photo of a goat.,goat,0,99999
1249,n04310018,a photo of a steam locomotive.,steam locomotive,1,820
1250,n01776313,a photo of a tick.,tick,1,78
1251,n02097474,a photo of a Tibetan Terrier.,Tibetan Terrier,1,200
1252,n02088094,a photo of a Afghan hound.,Afghan hound,1,160
1253,n02121808,a photo of a domestic cat.,domestic cat,0,99999
1254,n01797886,a photo of a ruffed grouse.,ruffed grouse,1,82
1255,n03344393,a photo of a fireboat.,fireboat,1,554
1256,n02092339,a photo of a Weimaraner.,Weimaraner,1,178
1257,n02402010,a photo of a bovine animal.,bovine animal,0,99999
1258,n07615774,a photo of a ice lolly or popsicle.,ice lolly or popsicle,1,929
1259,n07590611,a photo of a hot pot.,hot pot,1,926
1260,n02088364,a photo of a beagle.,beagle,1,162
1261,n02497673,a photo of a Madagascar ring-tailed lemur.,Madagascar ring-tailed lemur,1,383
1262,n02008041,a photo of a heron.,heron,0,99999
1263,n02112826,a photo of a Welsh corgi.,Welsh corgi,0,99999
1264,n01677366,a photo of a greeb iguana.,greeb iguana,1,39
1265,n03026506,a photo of a Christmas stocking.,Christmas stocking,1,496
1266,n02113978,a photo of a Mexican hairless dog (xoloitzcuintli).,Mexican hairless dog (xoloitzcuintli),1,268
1267,n02414578,a photo of a wild sheep.,wild sheep,0,99999
1268,n02113335,a photo of a Poodle dog.,Poodle dog,0,99999
1269,n02106382,a photo of a Bouvier des Flandres dog.,Bouvier des Flandres dog,1,233
1270,n02109525,a photo of a Saint Bernard dog.,Saint Bernard dog,1,247
1271,n03769722,a photo of a minibike.,minibike,0,99999
1272,n02091635,a photo of a otterhound.,otterhound,1,175
1273,n02107312,a photo of a Miniature pinscher.,Miniature pinscher,1,237
1274,n02483708,a photo of a siamang.,siamang,1,369
1275,n04606251,a photo of a wreck.,wreck,1,913
1276,n02119789,a photo of a kit fox.,kit fox,1,278
1277,n02835271,a photo of a bicycle-built-for-two.,bicycle-built-for-two,1,444
1278,n01728920,a photo of a ring-necked snake.,ring-necked snake,1,53
1279,n01740131,a photo of a night snake.,night snake,1,60
1280,n02259212,a photo of a leafhopper.,leafhopper,1,317
1281,n02100236,a photo of a German short-haired pointer.,German short-haired pointer,1,210
1282,n02107142,a photo of a Doberman.,Doberman,1,236
1283,n04591157,a photo of a Windsor tie.,Windsor tie,1,906
1284,n02487347,a photo of a macaque monkey.,macaque monkey,1,373
1285,n03977966,a photo of a police van.,police van,1,734
1286,n02096294,a photo of a Australian Terrier.,Australian Terrier,1,193
1287,n02091244,a photo of a Ibizan hound.,Ibizan hound,1,173
1288,n07684084,a photo of a French bread loaf.,French bread loaf,1,930
1289,n01735189,a photo of a garter snake.,garter snake,1,57
1290,n04483307,a photo of a trimaran.,trimaran,1,871
1291,n02422106,a photo of a hartebeest.,hartebeest,1,351
1292,n02125311,a photo of a cougar or puma.,cougar or puma,1,286
1293,n01744401,a photo of a African rock python.,African rock python,1,62
1294,n01773157,a photo of a black and gold garden spider.,black and gold garden spider,1,72
1295,n02276258,a photo of a red admiral butterfly.,red admiral butterfly,1,321
1296,n02113624,a photo of a Toy poodle.,Toy poodle,1,265
1297,n02423022,a photo of a gazelle.,gazelle,1,353
1298,n02105162,a photo of a Belgian Malinois dog.,Belgian Malinois dog,1,225
1299,n02422699,a photo of a impala (antelope).,impala (antelope),1,352
1300,n01774750,a photo of a tarantula.,tarantula,1,76
1301,n02167151,a photo of a ground beetle.,ground beetle,1,302
1302,n02165105,a photo of a tiger beetle.,tiger beetle,1,300
1303,n02123159,a photo of a tiger cat.,tiger cat,1,282
1304,n04344873,a photo of a studio couch.,studio couch,1,831
1305,n01775062,a photo of a wolf spider.,wolf spider,1,77
1306,n02025239,a photo of a ruddy turnstone bird.,ruddy turnstone bird,1,139
1307,n02033041,a photo of a dowitcher.,dowitcher,1,142
1308,n02277742,a photo of a ringlet butterfly.,ringlet butterfly,1,322
1309,n02281406,a photo of a sulphur butterfly.,sulphur butterfly,1,325
1310,n01773549,a photo of a barn spider.,barn spider,1,73
1311,n02168699,a photo of a long-horned beetle.,long-horned beetle,1,303
1312,n04429376,a photo of a throne.,throne,1,857
1313,n02097047,a photo of a miniature schnauzer.,miniature schnauzer,1,196
1314,n02097130,a photo of a giant schnauzer.,giant schnauzer,1,197
1315,n01847000,a photo of a drake duck.,drake duck,1,97
1316,n02402425,a photo of a cattle.,cattle,0,99999
1317,n02108915,a photo of a French bulldog.,French bulldog,1,245
1318,n02095314,a photo of a wire-haired fox Terrier.,wire-haired fox Terrier,1,188
1319,n02417914,a photo of a Alpine ibex.,Alpine ibex,1,350
1320,n02127052,a photo of a lynx.,lynx,1,287
1321,n02171869,a photo of a scarabaeid beetle.,scarabaeid beetle,0,99999
1322,n01755581,a photo of a eastern diamondback rattlesnake.,eastern diamondback rattlesnake,1,67
1323,n02412080,a photo of a ram (adult male sheep).,ram (adult male sheep),1,348
1324,n02113023,a photo of a Pembroke Welsh corgi.,Pembroke Welsh corgi,1,263
1325,n01983481,a photo of a American lobster.,American lobster,1,122
1326,n02687172,a photo of a aircraft carrier.,aircraft carrier,1,403
1327,n02095570,a photo of a Lakeland Terrier.,Lakeland Terrier,1,189
1328,n02111889,a photo of a Samoyed dog.,Samoyed dog,1,258
1329,n01774384,a photo of a southern black widow spider.,southern black widow spider,1,75
1330,n03891251,a photo of a park bench.,park bench,1,703
1331,n03095699,a photo of a container ship.,container ship,1,510
1332,n02102973,a photo of a Irish water spaniel.,Irish water spaniel,1,221
1333,n01978287,a photo of a Dungeness crab.,Dungeness crab,1,118
1334,n02123394,a photo of a Persian cat.,Persian cat,1,283
1335,n01756291,a photo of a sidewinder horned rattlesnake.,sidewinder horned rattlesnake,1,68
1336,n02112137,a photo of a Chow Chow dog.,Chow Chow dog,1,260
1337,n02113799,a photo of a Standard poodle.,Standard poodle,1,267
1338,n02086910,a photo of a Papillon Continental Toy Spaniel.,Papillon Continental Toy Spaniel,1,157
1339,n02093428,a photo of a American Staffordshire pit bull Terrier.,American Staffordshire pit bull Terrier,1,180
1340,n02112706,a photo of a Brabancon griffon dog.,Brabancon griffon dog,1,262
1341,n02102040,a photo of a English springer.,English springer,1,217
1342,n02123045,a photo of a tabby cat.,tabby cat,1,281
1343,n02002556,a photo of a white stork.,white stork,1,127
1344,n02123597,a photo of a Siamese cat.,Siamese cat,1,284
1345,n02095727,a photo of a Welsh Terrier.,Welsh Terrier,0,99999
1346,n02097209,a photo of a standard schnauzer.,standard schnauzer,1,198
1347,n03673027,a photo of a liner.,liner,1,628
1348,n07697313,a photo of a cheeseburger.,cheeseburger,1,933
1349,n02108551,a photo of a Tibetan Mastiff.,Tibetan Mastiff,1,244
1350,n02105056,a photo of a Groenendael dog.,Groenendael dog,1,224
1351,n02112018,a photo of a Pomeranian.,Pomeranian,1,259
1352,n02124075,a photo of a Egyptian Mau cat.,Egyptian Mau cat,1,285
1353,n01980166,a photo of a fiddler crab.,fiddler crab,1,120
1354,n02279972,a photo of a monarch milkweed butterfly.,monarch milkweed butterfly,1,323
1355,n02415435,a photo of a mountain sheep.,mountain sheep,0,99999
1356,n02177972,a photo of a weevil.,weevil,1,307
1357,n02009229,a photo of a little blue heron.,little blue heron,1,131
1358,n01773797,a photo of a European garden spider.,European garden spider,1,74
1359,n02026059,a photo of a sandpiper.,sandpiper,0,99999
1360,n02280458,a photo of a pierid butterfly.,pierid butterfly,0,99999
1361,n02169497,a photo of a leaf beetle.,leaf beetle,1,304
1362,n02165456,a photo of a ladybug.,ladybug,1,301
1363,n02113712,a photo of a Miniature poodle.,Miniature poodle,1,266
1364,n02113186,a photo of a Cardigan Welsh corgi.,Cardigan Welsh corgi,1,264
1365,n01855032,a photo of a red-breasted merganser.,red-breasted merganser,1,98
1366,n02408429,a photo of a Asiatic water buffalo.,Asiatic water buffalo,1,346
1367,n02981792,a photo of a catamaran.,catamaran,1,484
1368,n02009912,a photo of a American great white egret.,American great white egret,1,132
1369,n02011460,a photo of a bittern bird.,bittern bird,1,133
1370,n01978455,a photo of a rock crab.,rock crab,1,119
1371,n03785016,a photo of a moped.,moped,1,665
1372,n01984695,a photo of a spiny lobster.,spiny lobster,1,123
1373,n01981276,a photo of a Alaskan red king crab.,Alaskan red king crab,1,121
1374,n02002724,a photo of a black stork.,black stork,1,128
1375,n02281787,a photo of a gossamer-winged butterfly.,gossamer-winged butterfly,1,326
1376,n02093256,a photo of a Staffordshire bull Terrier.,Staffordshire bull Terrier,1,179
1377,n02086646,a photo of a Blenheim cavelier King Charles spaniel.,Blenheim cavelier King Charles spaniel,1,156
1378,n02102177,a photo of a Welsh springer spaniel.,Welsh springer spaniel,1,218
1379,n02028035,a photo of a common redshank.,common redshank,1,141
1380,n02027492,a photo of a red-backed sandpiper dunlin.,red-backed sandpiper dunlin,1,140
1381,n02403003,a photo of a ox.,ox,1,345
1382,n02174001,a photo of a rhinoceros beetle.,rhinoceros beetle,1,306
1383,n02280649,a photo of a small white (cabbage) butterfly.,small white (cabbage) butterfly,1,324
1384,n02172182,a photo of a dung beetle.,dung beetle,1,305
1385,n02095889,a photo of a Sealyham Terrier.,Sealyham Terrier,1,190
1386,n02415577,a photo of a bighorn Rocky Mountain bighorn.,bighorn Rocky Mountain bighorn,1,349
