index,node,prompt,class_name,is_leaf,classidx
517,n04591713,a photo of a wine bottle.,wine bottle,1,907
810,n04592741,a photo of a airplane wing.,airplane wing,1,908
883,n04596742,a photo of a wok.,wok,1,909
661,n04597913,a photo of a wooden spoon.,wooden spoon,1,910
78,n04599235,a photo of a wool.,wool,1,911
987,n04604644,a photo of a snake-rail fence or split-rail fence.,snake-rail fence or split-rail fence,1,912
571,n04606251,a photo of a shipwreck.,shipwreck,1,913
422,n04612504,a photo of a yawl boat.,yawl boat,1,914
79,n04613696,a photo of a yurt tent.,yurt tent,1,915
24,n06359193,a photo of a web site.,web site,1,916
280,n06596364,a photo of a comic book.,comic book,1,917
186,n06785654,a photo of a crossword puzzle.,crossword puzzle,1,918
438,n06794110,a photo of a street sign.,street sign,1,919
577,n06874185,a photo of a traffic light or traffic signal.,traffic light or traffic signal,1,920
37,n07248320,a photo of a dust jacket.,dust jacket,1,921
120,n07565083,a photo of a restaurant menu.,restaurant menu,1,922
519,n07579787,a photo of a plate.,plate,1,923
309,n07583066,a photo of a guacamole.,guacamole,1,924
479,n07584110,a photo of a consomme.,consomme,1,925
472,n07590611,a photo of a hot pot stew.,hot pot stew,1,926
785,n07613480,a photo of a trifle pudding.,trifle pudding,1,927
1096,n07614500,a photo of a ice cream.,ice cream,1,928
1079,n07615774,a photo of a ice lolly or popsicle.,ice lolly or popsicle,1,929
593,n07684084,a photo of a French bread loaf.,French bread loaf,1,930
697,n07693725,a photo of a bagel.,bagel,1,931
576,n07695742,a photo of a pretzel.,pretzel,1,932
357,n07697313,a photo of a cheeseburger or hamburger.,cheeseburger or hamburger,1,933
572,n07697537,a photo of a hotdog.,hotdog,1,934
651,n07711569,a photo of a mashed potato.,mashed potato,1,935
726,n07714571,a photo of a head cabbage.,head cabbage,1,936
897,n07714990,a photo of a broccoli.,broccoli,1,937
789,n07715103,a photo of a cauliflower.,cauliflower,1,938
857,n07716358,a photo of a zucchini or courgette.,zucchini or courgette,1,939
1128,n07716906,a photo of a spaghetti squash.,spaghetti squash,1,940
1166,n07717410,a photo of a acorn squash.,acorn squash,1,941
1162,n07717556,a photo of a butternut squash.,butternut squash,1,942
872,n07718472,a photo of a cucumber.,cucumber,1,943
722,n07718747,a photo of a artichoke.,artichoke,1,944
299,n07720875,a photo of a bell pepper.,bell pepper,1,945
912,n07730033,a photo of a cardoon artichoke thisle.,cardoon artichoke thisle,1,946
321,n07734744,a photo of a edible mushroom.,edible mushroom,1,947
730,n07742313,a photo of a Granny Smith apple.,Granny Smith apple,1,948
729,n07745940,a photo of a strawberry.,strawberry,1,949
830,n07747607,a photo of a orange.,orange,1,950
908,n07749582,a photo of a lemon.,lemon,1,951
999,n07753113,a photo of a fig.,fig,1,952
787,n07753275,a photo of a pineapple.,pineapple,1,953
875,n07753592,a photo of a banana.,banana,1,954
960,n07754684,a photo of a jackfruit.,jackfruit,1,955
880,n07760859,a photo of a custard apple.,custard apple,1,956
765,n07768694,a photo of a pomegranate.,pomegranate,1,957
59,n07802026,a photo of a hay fodder.,hay fodder,1,958
464,n07831146,a photo of a carbonara pasta.,carbonara pasta,1,959
609,n07836838,a photo of a chocolate sauce.,chocolate sauce,1,960
352,n07860988,a photo of a dough.,dough,1,961
440,n07871810,a photo of a meat loaf.,meat loaf,1,962
453,n07873807,a photo of a pizza.,pizza,1,963
547,n07875152,a photo of a potpie.,potpie,1,964
585,n07880968,a photo of a burrito.,burrito,1,965
619,n07892512,a photo of a red wine.,red wine,1,966
656,n07920052,a photo of a espresso.,espresso,1,967
550,n07930864,a photo of a tea cup.,tea cup,1,968
615,n07932039,a photo of a eggnog.,eggnog,1,969
335,n09193705,a photo of a alp mountain.,alp mountain,1,970
224,n09229709,a photo of a bubble.,bubble,1,971
199,n09246464,a photo of a cliff.,cliff,1,972
205,n09256479,a photo of a coral reef.,coral reef,1,973
105,n09288635,a photo of a geyser.,geyser,1,974
531,n09332890,a photo of a lakeside.,lakeside,1,975
15,n09399592,a photo of a promontory or headland.,promontory or headland,1,976
190,n09421951,a photo of a sandbank or shoal.,sandbank or shoal,1,977
650,n09428293,a photo of a seashore.,seashore,1,978
246,n09468604,a photo of a valley.,valley,1,979
676,n09472597,a photo of a volcano.,volcano,1,980
132,n09835506,a photo of a ballplayer.,ballplayer,1,981
75,n10148035,a photo of a groom or bridegroom.,groom or bridegroom,1,982
94,n10565667,a photo of a scuba diver.,scuba diver,1,983
766,n11879895,a photo of a rapeseed.,rapeseed,1,984
608,n11939491,a photo of a daisy flower.,daisy flower,1,985
660,n12057211,a photo of a yellow lady's slipper flower.,yellow lady's slipper flower,1,986
975,n12144580,a photo of a corn.,corn,1,987
961,n12267677,a photo of a acorn.,acorn,1,988
935,n12620546,a photo of a rose hip fruit.,rose hip fruit,1,989
761,n12768682,a photo of a buckeye or horse chestnut.,buckeye or horse chestnut,1,990
171,n12985857,a photo of a coral fungus.,coral fungus,1,991
596,n12998815,a photo of a agaric mushroom.,agaric mushroom,1,992
38,n13037406,a photo of a gyromitra mushroom.,gyromitra mushroom,1,993
129,n13040303,a photo of a stinkhorn fungus.,stinkhorn fungus,1,994
149,n13044778,a photo of a earthstar fungus.,earthstar fungus,1,995
618,n13052670,a photo of a hen-of-the-woods mushroom.,hen-of-the-woods mushroom,1,996
611,n13054560,a photo of a bolete mushroom.,bolete mushroom,1,997
936,n13133613,a photo of a ear of corn.,ear of corn,1,998
804,n15075141,a photo of a toilet paper.,toilet paper,1,999
0,n00021939,a photo of a non-living thing.,non-living thing,0,99999
1,n00004258,a photo of a living thing.,living thing,0,99999
2,n09287968,a photo of a geological formation or a body of rock.,geological formation or a body of rock,0,99999
3,n12992868,a photo of a fungus.,fungus,0,99999
4,n00007846,a photo of a person or human being.,person or human being,0,99999
5,n02913152,a photo of a building.,building,0,99999
6,n03076708,a photo of a object.,object,0,99999
7,n00017222,a photo of a plant life.,plant life,0,99999
8,n03100490,a photo of a transport or vehicle.,transport or vehicle,0,99999
9,n00015388,a photo of a animal.,animal,0,99999
12,n03405265,a photo of a furnishing.,furnishing,0,99999
14,n04565375,a photo of a weapon.,weapon,0,99999
16,n09359803,a photo of a mountain.,mountain,0,99999
17,dummy131,a photo of a cleaning equipment.,cleaning equipment,0,99999
19,n03906997,a photo of a pen.,pen,0,99999
23,dummy700,a photo of a box.,box,0,99999
26,dummy20,a photo of a mushroom.,mushroom,0,99999
34,n02114100,a photo of a wolf.,wolf,0,99999
35,n03489162,a photo of a hand tool.,hand tool,0,99999
43,n03074380,a photo of a column or pillar.,column or pillar,0,99999
44,n00021265,a photo of a food.,food,0,99999
46,n11669921,a photo of a flower.,flower,0,99999
47,n02876657,a photo of a bottle.,bottle,0,99999
52,n02124623,a photo of a wildcat.,wildcat,0,99999
53,dummy190,a photo of a wheel.,wheel,0,99999
54,n04217882,a photo of a signboard.,signboard,0,99999
56,dummy230,a photo of a source of illumination or lighting.,source of illumination or lighting,0,99999
66,n01874434,a photo of a marsupial or pouched mammal.,marsupial or pouched mammal,0,99999
68,n02062017,a photo of a aquatic mammal.,aquatic mammal,0,99999
71,n02858304,a photo of a boat.,boat,0,99999
80,n03743902,a photo of a memorial monument.,memorial monument,0,99999
86,n03381126,a photo of a footwear.,footwear,0,99999
104,n01629276,a photo of a salamander.,salamander,0,99999
108,n02324045,a photo of a rabbit.,rabbit,0,99999
109,n03733925,a photo of a measuring instrument.,measuring instrument,0,99999
111,n04105068,a photo of a roof or ceiling of building.,roof or ceiling of building,0,99999
114,n02355003,a photo of a swine.,swine,0,99999
116,n02729837,a photo of a electric appliance or machine.,electric appliance or machine,0,99999
117,n02469914,a photo of a primate.,primate,0,99999
118,n02120997,a photo of a feline or cat.,feline or cat,0,99999
127,n04437953,a photo of a timepiece or clock.,timepiece or clock,0,99999
130,n04285146,a photo of a sports equipment.,sports equipment,0,99999
135,n03682487,a photo of a lock.,lock,0,99999
136,n02083346,a photo of a canine.,canine,0,99999
141,n03953416,a photo of a place of worship.,place of worship,0,99999
146,n04272054,a photo of a spectacles or glasses.,spectacles or glasses,0,99999
153,n02898711,a photo of a bridge.,bridge,0,99999
161,n01674464,a photo of a lizard.,lizard,0,99999
163,n02686568,a photo of a aircraft.,aircraft,0,99999
164,n03513137,a photo of a helmet.,helmet,0,99999
166,n01769347,a photo of a arachnid.,arachnid,0,99999
167,n01639765,a photo of a frog or toad.,frog or toad,0,99999
172,n03926148,a photo of a photographic equipment.,photographic equipment,0,99999
173,n09433442,a photo of a shore.,shore,0,99999
177,n04187547,a photo of a shed.,shed,0,99999
178,n04194289,a photo of a ship.,ship,0,99999
179,n02131653,a photo of a bear.,bear,0,99999
181,n03932670,a photo of a cloth.,cloth,0,99999
182,n02773037,a photo of a bag.,bag,0,99999
189,n03800933,a photo of a musical instrument.,musical instrument,0,99999
191,n01662784,a photo of a turtle.,turtle,0,99999
197,n03113152,a photo of a cosmetic or makeup.,cosmetic or makeup,0,99999
198,n01503061,a photo of a bird.,bird,0,99999
213,n03278248,a photo of a electronic appliance.,electronic appliance,0,99999
228,n02954938,a photo of a cap.,cap,0,99999
231,n02512053,a photo of a fish.,fish,0,99999
238,n02796623,a photo of a barrier.,barrier,0,99999
240,n01726692,a photo of a snake.,snake,0,99999
258,n04576211,a photo of a wheeled vehicle.,wheeled vehicle,0,99999
264,n03739693,a photo of a medical instrument.,medical instrument,0,99999
266,n04235291,a photo of a sled or sledge or sleigh.,sled or sledge or sleigh,0,99999
269,n02159955,a photo of a insect.,insect,0,99999
274,n03051540,a photo of a clothing (apparel).,clothing (apparel),0,99999
282,n03621049,a photo of a kitchen utensil.,kitchen utensil,0,99999
284,n02329401,a photo of a rodent.,rodent,0,99999
285,n01974773,a photo of a crustacean.,crustacean,0,99999
290,n01823013,a photo of a cuckoo.,cuckoo,0,99999
306,n03636649,a photo of a lamp.,lamp,0,99999
308,n02008041,a photo of a heron.,heron,0,99999
318,n03046257,a photo of a clock.,clock,0,99999
319,n02062744,a photo of a whale.,whale,0,99999
324,n02274259,a photo of a butterfly.,butterfly,0,99999
340,n02084071,a photo of a Dog.,Dog,0,99999
348,n04401088,a photo of a telephone.,telephone,0,99999
351,n03880531,a photo of a cooking pan.,cooking pan,0,99999
360,n04447443,a photo of a toiletry articles.,toiletry articles,0,99999
362,n02002075,a photo of a stork.,stork,0,99999
364,n03343853,a photo of a firearm or weapon.,firearm or weapon,0,99999
370,n03405725,a photo of a furniture.,furniture,0,99999
371,n01663401,a photo of a sea turtle or marine turtle.,sea turtle or marine turtle,0,99999
384,n01976957,a photo of a crab.,crab,0,99999
390,n07707451,a photo of a vegetable.,vegetable,0,99999
392,n03419014,a photo of a garment or clothing.,garment or clothing,0,99999
399,n03791235,a photo of a automotive vehicle.,automotive vehicle,0,99999
403,n01604330,a photo of a bird of prey.,bird of prey,0,99999
413,n02164464,a photo of a beetle.,beetle,0,99999
428,n03816005,a photo of a neckwear.,neckwear,0,99999
439,n02484322,a photo of a monkey.,monkey,0,99999
443,n04468005,a photo of a railroad train.,railroad train,0,99999
448,n01482330,a photo of a shark.,shark,0,99999
457,n02534734,a photo of a salmon.,salmon,0,99999
460,n02778669,a photo of a ball.,ball,0,99999
483,n03327234,a photo of a fence.,fence,0,99999
500,n03151077,a photo of a curtains or drapes.,curtains or drapes,0,99999
502,n02691156,a photo of a airplane or aeroplane.,airplane or aeroplane,0,99999
503,n03614532,a photo of a keyboard instrument.,keyboard instrument,0,99999
504,n01529672,a photo of a finch.,finch,0,99999
513,n04338517,a photo of a stringed instrument.,stringed instrument,0,99999
515,n03490324,a photo of a handwear.,handwear,0,99999
525,n04586932,a photo of a wind instrument.,wind instrument,0,99999
528,n02942699,a photo of a camera.,camera,0,99999
533,dummy35,a photo of a armor.,armor,0,99999
536,n02118333,a photo of a Fox.,Fox,0,99999
537,n01816887,a photo of a parrot.,parrot,0,99999
538,n02470325,a photo of a ape.,ape,0,99999
548,n03990474,a photo of a cooking pot.,cooking pot,0,99999
551,n02880940,a photo of a bowl.,bowl,0,99999
552,dummy110,a photo of a machine.,machine,0,99999
553,n01772222,a photo of a spider.,spider,0,99999
559,n01676755,a photo of a iguanid lizard.,iguanid lizard,0,99999
562,n07609840,a photo of a dessert or sweet.,dessert or sweet,0,99999
566,n01881171,a photo of a phalanger or opossum or possum.,phalanger or opossum or possum,0,99999
570,n01846331,a photo of a duck.,duck,0,99999
580,n01795088,a photo of a grouse.,grouse,0,99999
583,n04128499,a photo of a sailboat or sailing boat.,sailboat or sailing boat,0,99999
594,n02496913,a photo of a lemur.,lemur,0,99999
603,n01752165,a photo of a viper.,viper,0,99999
605,dummy112,a photo of a keyboard.,keyboard,0,99999
612,n01495701,a photo of a ray.,ray,0,99999
614,n03502509,a photo of a head covering or headgear.,head covering or headgear,0,99999
624,n04459362,a photo of a towel.,towel,0,99999
631,n02115335,a photo of a Wild Dog.,Wild Dog,0,99999
639,dummy104,a photo of a computer.,computer,0,99999
652,n04199027,a photo of a shoe.,shoe,0,99999
655,n02022684,a photo of a shorebird or shore bird.,shorebird or shore bird,0,99999
671,dummy30,a photo of a cycle.,cycle,0,99999
682,n01982650,a photo of a lobster.,lobster,0,99999
683,n04438304,a photo of a timer.,timer,0,99999
689,n13134947,a photo of a fruit.,fruit,0,99999
703,n02970849,a photo of a cart.,cart,0,99999
740,n04490091,a photo of a truck or motortruck.,truck or motortruck,0,99999
752,n03790512,a photo of a motor cycle or motor bike.,motor cycle or motor bike,0,99999
755,n03684823,a photo of a railway locomotive engine.,railway locomotive engine,0,99999
772,n04230808,a photo of a skirt.,skirt,0,99999
782,n01753959,a photo of a pit viper.,pit viper,0,99999
783,n02924116,a photo of a bus.,bus,0,99999
794,n03001627,a photo of a chair.,chair,0,99999
798,n02171869,a photo of a scarabaeid beetle.,scarabaeid beetle,0,99999
805,n04097866,a photo of a robe.,robe,0,99999
806,n02959942,a photo of a railroad car.,railroad car,0,99999
825,n04371563,a photo of a swimsuit or bathing suit.,swimsuit or bathing suit,0,99999
839,n03815615,a photo of a necktie.,necktie,0,99999
865,n03057021,a photo of a coat.,coat,0,99999
893,n07611358,a photo of a frozen dessert.,frozen dessert,0,99999
920,n04151581,a photo of a screen.,screen,0,99999
923,n03928116,a photo of a piano or pianoforte.,piano or pianoforte,0,99999
930,n02954340,a photo of a cap.,cap,0,99999
953,n02834778,a photo of a bicycle or bike.,bicycle or bike,0,99999
954,dummy113,a photo of a farming machine.,farming machine,0,99999
988,n03497657,a photo of a hat.,hat,0,99999
1024,n02958343,a photo of a car or automobile.,car or automobile,0,99999
1033,n02862048,a photo of a body armor.,body armor,0,99999
1036,n02026059,a photo of a sandpiper wading bird.,sandpiper wading bird,0,99999
1058,n02821943,a photo of a bedroom furniture.,bedroom furniture,0,99999
1066,n07715561,a photo of a squash vegetable.,squash vegetable,0,99999
1093,n02766320,a photo of a baby bed.,baby bed,0,99999
1130,n07717070,a photo of a winter squash.,winter squash,0,99999
