index,node,prompt,class_name,is_leaf,classidx
937,n01614925,a photo of a American bald eagle.,American bald eagle,1,22
938,n02496913,a photo of a lemur.,lemur,0,99999
939,n02074367,a photo of a dugong or sea cow.,dugong or sea cow,1,149
940,n01667114,a photo of a mud turtle.,mud turtle,1,35
941,n01981276,a photo of a Alaskan red king crab.,Alaskan red king crab,1,121
942,n02504458,a photo of a African bush elephant.,African bush elephant,1,386
943,n02132136,a photo of a brown bear.,brown bear,1,294
944,n03534580,a photo of a hoopskirt.,hoopskirt,1,601
945,n02364673,a photo of a guinea pig.,guinea pig,1,338
946,n03742115,a photo of a medicine cabinet.,medicine cabinet,1,648
947,n01560419,a photo of a bulbul.,bulbul,1,16
948,n03018349,a photo of a china cabinet.,china cabinet,1,495
949,n02883205,a photo of a bow tie.,bow tie,1,457
950,n01881171,a photo of a phalanger or opossum or possum.,phalanger or opossum or possum,0,99999
951,n02133161,a photo of a American black bear.,American black bear,1,295
952,n02062744,a photo of a whale.,whale,0,99999
953,n01978287,a photo of a Dungeness crab.,Dungeness crab,1,118
954,n02959942,a photo of a railroad car.,railroad car,0,99999
955,n02342885,a photo of a hamster.,hamster,1,333
956,n04429376,a photo of a throne.,throne,1,857
957,n01663401,a photo of a sea turtle or marine turtle.,sea turtle or marine turtle,0,99999
958,n02114855,a photo of a coyote prairie wolf.,coyote prairie wolf,1,272
959,n01749939,a photo of a green mamba.,green mamba,1,64
960,n02117135,a photo of a hyena or hyaena.,hyena or hyaena,1,276
961,n02807133,a photo of a swimming cap.,swimming cap,1,433
962,n04589890,a photo of a window screen.,window screen,1,904
963,n04335435,a photo of a tramcar or trolley car.,tramcar or trolley car,1,829
964,n01983481,a photo of a American lobster.,American lobster,1,122
965,n01631663,a photo of a newt.,newt,1,27
966,n01752165,a photo of a viper snake.,viper snake,0,99999
967,n03916031,a photo of a perfume.,perfume,1,711
968,n03787032,a photo of a graduation cap or mortarboard.,graduation cap or mortarboard,1,667
969,n01795545,a photo of a black grouse.,black grouse,1,80
970,n04532106,a photo of a vestment.,vestment,1,887
971,n02667093,a photo of a abaya robe.,abaya robe,1,399
972,n04428191,a photo of a threshing machine.,threshing machine,1,856
973,n04065272,a photo of a recreational vehicle or RV vehicle.,recreational vehicle or RV vehicle,1,757
974,n01616318,a photo of a vulture.,vulture,1,23
975,n04590129,a photo of a window shade.,window shade,1,905
976,n04136333,a photo of a sarong skirt.,sarong skirt,1,775
977,n04482393,a photo of a tricycle.,tricycle,1,870
978,n01817953,a photo of a African grey parrot.,African grey parrot,1,87
979,n02924116,a photo of a bus.,bus,0,99999
980,n02281787,a photo of a gossamer-winged butterfly.,gossamer-winged butterfly,1,326
981,n03832673,a photo of a notebook computer.,notebook computer,1,681
982,n03791053,a photo of a motor scooter cycle.,motor scooter cycle,1,670
983,n02095314,a photo of a Wire Fox Terrier.,Wire Fox Terrier,1,188
984,n03930630,a photo of a pickup truck.,pickup truck,1,717
985,n02110806,a photo of a Basenji.,Basenji,1,253
986,n03796401,a photo of a moving van.,moving van,1,675
987,n02111626,a photo of a Spitz Dog.,Spitz Dog,0,99999
988,n02112706,a photo of a Brabancon Brussels griffon.,Brabancon Brussels griffon,1,262
989,n02093991,a photo of a Irish Terrier.,Irish Terrier,1,184
990,n02481823,a photo of a chimpanzee or chimp.,chimpanzee or chimp,1,367
991,n02110063,a photo of a Alaskan Malamute.,Alaskan Malamute,1,249
992,n01855672,a photo of a goose.,goose,1,99
993,n03777568,a photo of a Ford Model T car.,Ford Model T car,1,661
994,n02104882,a photo of a Belgian Sheepdog or Belgian shepherd.,Belgian Sheepdog or Belgian shepherd,0,99999
995,n01882714,a photo of a koala bear.,koala bear,1,105
996,n02066245,a photo of a grey whale or gray whale.,grey whale or gray whale,1,147
997,n02484975,a photo of a guenon monkey.,guenon monkey,1,370
998,n02107142,a photo of a Dobermann.,Dobermann,1,236
999,n02109047,a photo of a Great Dane.,Great Dane,1,246
1000,n02088364,a photo of a Beagle.,Beagle,1,162
1001,n02093754,a photo of a Border Terrier.,Border Terrier,1,182
1002,n01682714,a photo of a Carolina anole chameleon.,Carolina anole chameleon,1,40
1003,n02109525,a photo of a Saint Bernard or St. Bernard.,Saint Bernard or St. Bernard,1,247
1004,n04467665,a photo of a trailer truck.,trailer truck,1,867
1005,n02088238,a photo of a Basset Hound.,Basset Hound,1,161
1006,n01846331,a photo of a duck.,duck,0,99999
1007,n04146614,a photo of a school bus.,school bus,1,779
1008,n02105505,a photo of a Komondor.,Komondor,1,228
1009,n02088632,a photo of a Bluetick Coonhound.,Bluetick Coonhound,1,164
1010,n02112826,a photo of a Welsh Corgi.,Welsh Corgi,0,99999
1011,n02097658,a photo of a Australian Silky Terrier.,Australian Silky Terrier,1,201
1012,n02096051,a photo of a Airedale Terrier.,Airedale Terrier,1,191
1013,n03384352,a photo of a forklift.,forklift,1,561
1014,n02091635,a photo of a Otterhound.,Otterhound,1,175
1015,n02093647,a photo of a Bedlington Terrier.,Bedlington Terrier,1,181
1016,n02095412,a photo of a wire-haired Terrier.,wire-haired Terrier,0,99999
1017,n02172182,a photo of a dung beetle.,dung beetle,1,305
1018,n02090622,a photo of a borzoi Russian hunting Wolfhound.,borzoi Russian hunting Wolfhound,1,169
1019,n01665541,a photo of a leatherback sea turtle.,leatherback sea turtle,1,34
1020,n02033041,a photo of a dowitcher.,dowitcher,1,142
1021,n02100735,a photo of a English Setter.,English Setter,1,212
1022,n02086240,a photo of a Shih-Tzu.,Shih-Tzu,1,155
1023,n02107683,a photo of a Bernese mountain Dog.,Bernese mountain Dog,1,239
1024,n02089973,a photo of a English Foxhound.,English Foxhound,1,167
1025,n02115913,a photo of a Dhole.,Dhole,1,274
1026,n02119789,a photo of a Kit Fox.,Kit Fox,1,278
1027,n02113978,a photo of a Mexican hairless Dog (xoloitzcuintli).,Mexican hairless Dog (xoloitzcuintli),1,268
1028,n02111277,a photo of a Newfoundland Dog.,Newfoundland Dog,1,256
1029,n02835271,a photo of a bicycle-built-for-two or tandem bicycle.,bicycle-built-for-two or tandem bicycle,1,444
1030,n02107574,a photo of a Greater Swiss Mountain Dog.,Greater Swiss Mountain Dog,1,238
1031,n04252225,a photo of a snowplow or snowplough.,snowplow or snowplough,1,803
1032,n02797295,a photo of a wheelbarrow.,wheelbarrow,1,428
1033,n02108422,a photo of a Bull Mastiff.,Bull Mastiff,1,243
1034,n02487347,a photo of a macaque monkey.,macaque monkey,1,373
1035,n02174001,a photo of a rhinoceros beetle.,rhinoceros beetle,1,306
1036,n03444034,a photo of a go-kart.,go-kart,1,573
1037,n02100236,a photo of a German short-haired Pointer.,German short-haired Pointer,1,210
1038,n02101556,a photo of a Clumber Spaniel.,Clumber Spaniel,1,216
1039,n02120079,a photo of a Arctic White Fox.,Arctic White Fox,1,279
1040,n02108089,a photo of a Boxer Dog.,Boxer Dog,1,242
1041,n02096294,a photo of a Australian Terrier.,Australian Terrier,1,193
1042,n02480855,a photo of a gorilla.,gorilla,1,366
1043,n02091831,a photo of a Saluki.,Saluki,1,176
1044,n02120505,a photo of a Grey Fox or Gray Fox.,Grey Fox or Gray Fox,1,280
1045,n02486261,a photo of a patas hussar monkey.,patas hussar monkey,1,371
1046,n02092002,a photo of a Scottish Deerhound.,Scottish Deerhound,1,177
1047,n02492035,a photo of a white-headed capuchin monkey.,white-headed capuchin monkey,1,378
1048,n02096756,a photo of a Schnauzer.,Schnauzer,0,99999
1049,n02090721,a photo of a Irish Wolfhound.,Irish Wolfhound,1,170
1050,n02489166,a photo of a proboscis monkey.,proboscis monkey,1,376
1051,n02106550,a photo of a Rottweiler.,Rottweiler,1,234
1052,n03769881,a photo of a minibus.,minibus,1,654
1053,n02011460,a photo of a bittern bird.,bittern bird,1,133
1054,n02486410,a photo of a baboon.,baboon,1,372
1055,n02107908,a photo of a Appenzeller Sennenhund or Appenzeller Mountain Dog.,Appenzeller Sennenhund or Appenzeller Mountain Dog,1,240
1056,n02106166,a photo of a Border Collie.,Border Collie,1,232
1057,n02115641,a photo of a Dingo.,Dingo,1,273
1058,n02093859,a photo of a Kerry Blue Terrier.,Kerry Blue Terrier,1,183
1059,n02091134,a photo of a Whippet Dog.,Whippet Dog,1,172
1060,n02109961,a photo of a Eskimo Husky.,Eskimo husky,1,248
1061,n02099429,a photo of a Curly-Coated Retriever.,Curly-Coated Retriever,1,206
1062,n02500267,a photo of a indri or indris lemur (babakato).,indri or indris lemur (babakato),1,384
1063,n02488702,a photo of a black-and-white colobus monkey.,black-and-white colobus monkey,1,375
1064,n07717410,a photo of a acorn squash.,acorn squash,1,941
1065,n04461696,a photo of a tow truck.,tow truck,1,864
1066,n02089867,a photo of a Treeing Walker Coonhound.,Treeing Walker Coonhound,1,166
1067,n02106662,a photo of a German Shepherd.,German Shepherd,1,235
1068,n02102973,a photo of a Irish water Spaniel.,Irish water Spaniel,1,221
1069,n02113335,a photo of a Poodle.,Poodle,0,99999
1070,n03670208,a photo of a limousine or limo.,limousine or limo,1,627
1071,n03594945,a photo of a jeep or landrover.,jeep or landrover,1,609
1072,n04285008,a photo of a sports car.,sports car,1,817
1073,n02099849,a photo of a Chesapeake Bay Retriever.,Chesapeake Bay Retriever,1,209
1074,n02002724,a photo of a black stork.,black stork,1,128
1075,n02091244,a photo of a Ibizan Houndor Ibizan Podenco.,Ibizan Houndor Ibizan Podenco,1,173
1076,n02494079,a photo of a common squirrel monkey.,common squirrel monkey,1,382
1077,n01687978,a photo of a agama lizard.,agama lizard,1,42
1078,n02056570,a photo of a king penguin.,king penguin,1,145
1079,n02009229,a photo of a little blue heron.,little blue heron,1,131
1080,n02026059,a photo of a sandpiper wading bird.,sandpiper wading bird,0,99999
1081,n02108672,a photo of a English Bulldog.,English Bulldog,0,99999
1082,n02087046,a photo of a Toy Terrier.,Toy Terrier,1,158
1083,n03770679,a photo of a minivan.,minivan,1,656
1084,n02101006,a photo of a Gordon Setter.,Gordon Setter,1,214
1085,n02110627,a photo of a Affenpinscher Monkey Dog.,Affenpinscher Monkey Dog,1,252
1086,n02098105,a photo of a Soft-coated Wheaten Terrier.,Soft-coated Wheaten Terrier,1,202
1087,n02096437,a photo of a Dandie Dinmont Terrier.,Dandie Dinmont Terrier,1,194
1088,n01753959,a photo of a pit viper.,pit viper,0,99999
1089,n04310018,a photo of a steam locomotive.,steam locomotive,1,820
1090,n03417042,a photo of a garbage truck.,garbage truck,1,569
1091,n03393912,a photo of a freight car  railroad.,freight car  railroad,1,565
1092,n02094433,a photo of a Yorkshire Terrier.,Yorkshire Terrier,1,187
1093,n02105412,a photo of a Kelpie.,Kelpie,1,227
1094,n03345487,a photo of a fire engine.,fire engine,1,555
1095,n02097298,a photo of a Scottish Terrier.,Scottish Terrier,1,199
1096,n02071294,a photo of a killer whale or orca.,killer whale or orca,1,148
1097,n02480495,a photo of a orangutan.,orangutan,1,365
1098,n03785016,a photo of a moped  cycle.,moped  cycle,1,665
1099,n02108254,a photo of a Mastiff.,Mastiff,0,99999
1100,n02100583,a photo of a Hungarian Vizsla Pointer.,Hungarian Vizsla Pointer,1,211
1101,n02497673,a photo of a Madagascar ring-tailed lemur.,Madagascar ring-tailed lemur,1,383
1102,n02096585,a photo of a Boston Terrier.,Boston Terrier,1,195
1103,n02105855,a photo of a Shetland Sheepdog.,Shetland Sheepdog,1,230
1104,n04465501,a photo of a tractor.,tractor,1,866
1105,n03895866,a photo of a passenger coach railroad.,passenger coach railroad,1,705
1106,n02098286,a photo of a West Highland White Terrier.,West Highland White Terrier,1,203
1107,n02090379,a photo of a Redbone Coonhound.,Redbone Coonhound,1,168
1108,n02804414,a photo of a bassinet.,bassinet,1,431
1109,n04037443,a photo of a race car or racing car.,race car or racing car,1,751
1110,n02086346,a photo of a Toy Spaniel.,Toy Spaniel,0,99999
1111,n02085936,a photo of a Maltese.,Maltese,1,153
1112,n02091467,a photo of a Norwegian Elkhound.,Norwegian Elkhound,1,174
1113,n07717556,a photo of a butternut squash.,butternut squash,1,942
1114,n02087394,a photo of a Rhodesian Ridgeback.,Rhodesian Ridgeback,1,159
1115,n02094258,a photo of a Norwich Terrier.,Norwich Terrier,1,186
1116,n02107312,a photo of a Miniature Pinscher Dog.,Miniature Pinscher Dog,1,237
1117,n02051845,a photo of a pelican.,pelican,1,144
1118,n03100240,a photo of a convertible car.,convertible car,1,511
1119,n04204347,a photo of a shopping cart.,shopping cart,1,791
1120,n02086079,a photo of a Pekingese.,Pekingese,1,154
1121,n02119022,a photo of a Red Fox.,Red Fox,1,277
1122,n02483708,a photo of a siamang.,siamang,1,369
1123,n02085620,a photo of a Chihuahua.,Chihuahua,1,151
1124,n02493509,a photo of a titi monkey.,titi monkey,1,380
1125,n02488291,a photo of a langur monkey.,langur monkey,1,374
1126,n02101861,a photo of a springer Spaniel.,springer Spaniel,0,99999
1127,n02102318,a photo of a Cocker Spaniel.,Cocker Spaniel,1,219
1128,n03314780,a photo of a face powder.,face powder,1,551
1129,n03445924,a photo of a golfcart or golf cart.,golfcart or golf cart,1,575
1130,n02110341,a photo of a Dalmatian.,Dalmatian,1,251
1131,n02009912,a photo of a American great white egret.,American great white egret,1,132
1132,n02112350,a photo of a Keeshond Spitz.,Keeshond Spitz,1,261
1133,n03792782,a photo of a all-terrain mountain bike.,all-terrain mountain bike,1,671
1134,n02110185,a photo of a Siberian Husky.,Siberian Husky,1,250
1135,n02091032,a photo of a Italian Greyhound.,Italian Greyhound,1,171
1136,n02099712,a photo of a Labrador Retriever.,Labrador Retriever,1,208
1137,n02106030,a photo of a Collie.,Collie,1,231
1138,n02025239,a photo of a ruddy turnstone.,ruddy turnstone,1,139
1139,n02930766,a photo of a cab or taxi car.,cab or taxi car,1,468
1140,n02002556,a photo of a white stork.,white stork,1,127
1141,n02088466,a photo of a Bloodhound.,Bloodhound,1,163
1142,n02483362,a photo of a gibbon.,gibbon,1,368
1143,n03131574,a photo of a crib or infant bed.,crib or infant bed,1,520
1144,n02085782,a photo of a Japanese Chin Spaniel.,Japanese Chin Spaniel,1,152
1145,n02092339,a photo of a Weimaraner Hound.,Weimaraner Hound,1,178
1146,n03125729,a photo of a cradle.,cradle,1,516
1147,n02096177,a photo of a Cairn Terrier.,Cairn Terrier,1,192
1148,n02098413,a photo of a Lhasa Apso.,Lhasa Apso,1,204
1149,n01688243,a photo of a frilled-necked lizard.,frilled-necked lizard,1,43
1150,n02099267,a photo of a Flat-Coated Retriever.,Flat-Coated Retriever,1,205
1151,n02104029,a photo of a Kuvasz.,Kuvasz,1,222
1152,n03676483,a photo of a lipstick or lip rouge.,lipstick or lip rouge,1,629
1153,n02116738,a photo of a African hunting Dog.,African hunting Dog,1,275
1154,n02105641,a photo of a Old English Sheepdog or bobtail.,Old English Sheepdog or bobtail,1,229
1155,n02108000,a photo of a EntleBucher Sennenhund or Entlebucher Mountain Dog.,EntleBucher Sennenhund or Entlebucher Mountain Dog,1,241
1156,n01664065,a photo of a loggerhead sea turtle.,loggerhead sea turtle,1,33
1157,n03977966,a photo of a police van.,police van,1,734
1158,n02101388,a photo of a Brittany Spaniel.,Brittany Spaniel,1,215
1159,n02104365,a photo of a Schipperke.,Schipperke,1,223
1160,n02492660,a photo of a howler monkey.,howler monkey,1,379
1161,n02094114,a photo of a Norfolk Terrier.,Norfolk Terrier,1,185
1162,n01677366,a photo of a green iguana.,green iguana,1,39
1163,n03272562,a photo of a electric locomotive.,electric locomotive,1,547
1164,n02102480,a photo of a Sussex Spaniel.,Sussex Spaniel,1,220
1165,n02100877,a photo of a Irish red Setter.,Irish red Setter,1,213
1166,n02111500,a photo of a Great Pyrenees Dog.,Great Pyrenees Dog,1,257
1167,n02490219,a photo of a marmoset monkey.,marmoset monkey,1,377
1168,n02105251,a photo of a Briard or Berger de Brie French Dog.,Briard or Berger de Brie French Dog,1,226
1169,n02493793,a photo of a Geoffroy's spider monkey.,Geoffroy's spider monkey,1,381
1170,n04487081,a photo of a trolleybus.,trolleybus,1,874
1171,n02099601,a photo of a Golden Retriever.,Golden Retriever,1,207
1172,n02093056,a photo of a Bull Terrier.,Bull Terrier,0,99999
1173,n02097474,a photo of a Tibetan Terrier.,Tibetan Terrier,1,200
1174,n02058221,a photo of a albatross.,albatross,1,146
1175,n02110958,a photo of a Pug.,Pug,1,254
1176,n02089078,a photo of a Black-and-tan Coonhound.,Black-and-tan Coonhound,1,165
1177,n02106382,a photo of a Bouvier des Flandres Dog.,Bouvier des Flandres Dog,1,233
1178,n02111129,a photo of a Leonberger Dog.,Leonberger Dog,1,255
1179,n02088094,a photo of a Afghan Setter.,Afghan Setter,1,160
1180,n02112018,a photo of a Pomeranian.,Pomeranian,1,259
1181,n02113624,a photo of a Toy Poodle.,Toy Poodle,1,265
1182,n02108551,a photo of a Tibetan Mastiff.,Tibetan Mastiff,1,244
1183,n02113186,a photo of a Cardigan Welsh Corgi.,Cardigan Welsh Corgi,1,264
1184,n02102177,a photo of a Welsh springer Spaniel.,Welsh springer Spaniel,1,218
1185,n02097047,a photo of a Miniature Schnauzer.,Miniature Schnauzer,1,196
1186,n02097130,a photo of a Giant Schnauzer.,Giant Schnauzer,1,197
1187,n01755581,a photo of a eastern diamondback rattlesnake.,eastern diamondback rattlesnake,1,67
1188,n02108915,a photo of a French Bulldog.,French Bulldog,1,245
1189,n02113023,a photo of a Pembroke Welsh Corgi.,Pembroke Welsh Corgi,1,263
1190,n02112137,a photo of a Chow Chow.,Chow Chow,1,260
1191,n02105056,a photo of a Groenendael Dog.,Groenendael Dog,1,224
1192,n01847000,a photo of a drake duck.,drake duck,1,97
1193,n02028035,a photo of a common redshank wading bird.,common redshank wading bird,1,141
1194,n02097209,a photo of a Standard Schnauzer.,Standard Schnauzer,1,198
1195,n02095727,a photo of a Welsh Terrier.,Welsh Terrier,0,99999
1196,n01855032,a photo of a red-breasted merganser.,red-breasted merganser,1,98
1197,n01756291,a photo of a sidewinder rattlesnake.,sidewinder rattlesnake,1,68
1198,n02095570,a photo of a Lakeland Terrier.,Lakeland Terrier,1,189
1199,n02102040,a photo of a English springer Spaniel.,English springer Spaniel,1,217
1200,n02093256,a photo of a Staffordshire Bull Terrier.,Staffordshire Bull Terrier,1,179
1201,n02086646,a photo of a King Charles Spaniel.,King Charles Spaniel,1,156
1202,n02027492,a photo of a red-backed sandpiper dunlin.,red-backed sandpiper dunlin,1,140
1203,n02113712,a photo of a Miniature Poodle.,Miniature Poodle,1,266
1204,n02111889,a photo of a Samoyed Dog.,Samoyed Dog,1,258
1205,n02113799,a photo of a Standard Poodle.,Standard Poodle,1,267
1206,n02093428,a photo of a American Staffordshire Pit Bull Terrier.,American Staffordshire Pit Bull Terrier,1,180
1207,n02105162,a photo of a Belgian Malinois Dog.,Belgian Malinois Dog,1,225
1208,n02086910,a photo of a Papillon Continental Toy Spaniel.,Papillon Continental Toy Spaniel,1,157
1209,n02095889,a photo of a Sealyham Terrier.,Sealyham Terrier,1,190
